dataset,service,fault,instance,budget,policy,avg5_case_policy,top1_case_policy,top3_case_policy,top5_case_policy,total_reduction,post_injection_trace_reduction,post_injection_span_reduction
RE2-TT,ts-route-service,cpu,3,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.47742048569061124
RE2-TT,ts-route-service,cpu,3,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.47668748804895145
RE2-TT,ts-route-service,cpu,3,0.25,early_window,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.7495856969851489
RE2-TT,ts-route-service,cpu,3,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.4818822104659315
RE2-TT,ts-route-service,cpu,3,0.25,late_window,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.7529001211039582
RE2-TT,ts-route-service,cpu,3,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.7434030212250622
RE2-TT,ts-route-service,cpu,3,0.25,latency_topk,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.7439448020906367
RE2-TT,ts-route-service,cpu,3,0.25,random,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.7495952578239531
RE2-TT,ts-route-service,cpu,3,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.37437904561192237,0.75,0.4843361590923577
RE2-TT,ts-route-service,cpu,3,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.23459111479380457
RE2-TT,ts-route-service,cpu,3,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.23459111479380457
RE2-TT,ts-route-service,cpu,3,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.1493084326598254
RE2-TT,ts-route-service,cpu,3,0.5,early_window,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.49611192555293515
RE2-TT,ts-route-service,cpu,3,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.15472624131557144
RE2-TT,ts-route-service,cpu,3,0.5,late_window,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.5038880744470648
RE2-TT,ts-route-service,cpu,3,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.4875071706291032
RE2-TT,ts-route-service,cpu,3,0.5,latency_topk,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.48543565555484736
RE2-TT,ts-route-service,cpu,3,0.5,random,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.4964051246095991
RE2-TT,ts-route-service,cpu,3,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.24958603040794825,0.5,0.23459111479380457
RE2-TT,ts-route-service,cpu,3,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,cpu,3,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,0.05,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.8621921413799587
RE2-TT,ts-route-service,delay,1,0.05,abnormality_topk,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.8535618044924306
RE2-TT,ts-route-service,delay,1,0.05,coverage_aware,1.0,1.0,1.0,1.0,0.3947459986082116,0.950188363331938,0.8836903941246863
RE2-TT,ts-route-service,delay,1,0.05,early_window,1.0,1.0,1.0,1.0,0.394919972164231,0.950188363331938,0.9647475208670923
RE2-TT,ts-route-service,delay,1,0.05,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.8553911255546901
RE2-TT,ts-route-service,delay,1,0.05,late_window,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.9511753313219754
RE2-TT,ts-route-service,delay,1,0.05,latency_service_diversity,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.8624666887498247
RE2-TT,ts-route-service,delay,1,0.05,latency_topk,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.8592407571538987
RE2-TT,ts-route-service,delay,1,0.05,random,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.9488204907832657
RE2-TT,ts-route-service,delay,1,0.05,service_aware_abnormality,1.0,1.0,1.0,1.0,0.394572025052192,0.950188363331938,0.8595958782083993
RE2-TT,ts-route-service,delay,1,0.1,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.8073274305648812
RE2-TT,ts-route-service,delay,1,0.1,abnormality_topk,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.7791833409430702
RE2-TT,ts-route-service,delay,1,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.3738691718858733,0.8999581414817915,0.7768944514573393
RE2-TT,ts-route-service,delay,1,0.1,early_window,1.0,1.0,1.0,1.0,0.3740431454418929,0.8999581414817915,0.9124820574341161
RE2-TT,ts-route-service,delay,1,0.1,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.7957815199777974
RE2-TT,ts-route-service,delay,1,0.1,late_window,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.8956630468192792
RE2-TT,ts-route-service,delay,1,0.1,latency_service_diversity,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.8155548990292363
RE2-TT,ts-route-service,delay,1,0.1,latency_topk,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.8098968358415624
RE2-TT,ts-route-service,delay,1,0.1,random,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817917,0.8968719505098524
RE2-TT,ts-route-service,delay,1,0.1,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3736951983298539,0.8999581414817915,0.8027317463301671
RE2-TT,ts-route-service,delay,1,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.6021540031692316
RE2-TT,ts-route-service,delay,1,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.5968570294571423
RE2-TT,ts-route-service,delay,1,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.31158663883089766,0.7501046462955212,0.5790263714685598
RE2-TT,ts-route-service,delay,1,0.25,early_window,1.0,1.0,1.0,1.0,0.3117606123869172,0.7501046462955212,0.7697144408932339
RE2-TT,ts-route-service,delay,1,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.5958603031361069
RE2-TT,ts-route-service,delay,1,0.25,late_window,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.7602097303168933
RE2-TT,ts-route-service,delay,1,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.615815719030609
RE2-TT,ts-route-service,delay,1,0.25,latency_topk,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.6100740979477584
RE2-TT,ts-route-service,delay,1,0.25,random,1.0,1.0,1.0,1.0,0.31146485734168405,0.7501046462955212,0.7514343607970229
RE2-TT,ts-route-service,delay,1,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3114126652748782,0.7501046462955212,0.5990951873636589
RE2-TT,ts-route-service,delay,1,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.20772442588726514,0.5002092925910423,0.28226752253825016
RE2-TT,ts-route-service,delay,1,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.20772442588726514,0.5002092925910423,0.2679283908838337
RE2-TT,ts-route-service,delay,1,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.2078983994432846,0.5002092925910423,0.325472922765647
RE2-TT,ts-route-service,delay,1,0.5,early_window,1.0,1.0,1.0,1.0,0.2078983994432846,0.5002092925910423,0.5070084184579391
RE2-TT,ts-route-service,delay,1,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.2078983994432846,0.5002092925910423,0.2772540488276529
RE2-TT,ts-route-service,delay,1,0.5,late_window,1.0,1.0,1.0,1.0,0.2075504523312457,0.5002092925910423,0.49355858154504517
RE2-TT,ts-route-service,delay,1,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.20772442588726514,0.5002092925910423,0.1271930217220686
RE2-TT,ts-route-service,delay,1,0.5,latency_topk,1.0,1.0,1.0,1.0,0.20772442588726514,0.5002092925910423,0.12676627961455933
RE2-TT,ts-route-service,delay,1,0.5,random,1.0,1.0,1.0,1.0,0.2077940153096729,0.5002092925910423,0.5039164779153499
RE2-TT,ts-route-service,delay,1,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.20772442588726514,0.5002092925910423,0.2705813540556914
RE2-TT,ts-route-service,delay,1,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,1,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,0.05,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.8539429369274746
RE2-TT,ts-route-service,delay,2,0.05,abnormality_topk,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.8465529765816874
RE2-TT,ts-route-service,delay,2,0.05,coverage_aware,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.8750090409089337
RE2-TT,ts-route-service,delay,2,0.05,early_window,1.0,1.0,1.0,1.0,0.39227571873917566,0.9500838926174496,0.9516130553869666
RE2-TT,ts-route-service,delay,2,0.05,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.8495592753436332
RE2-TT,ts-route-service,delay,2,0.05,late_window,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.9432073685766308
RE2-TT,ts-route-service,delay,2,0.05,latency_service_diversity,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.8543485985804987
RE2-TT,ts-route-service,delay,2,0.05,latency_topk,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.8510592800606291
RE2-TT,ts-route-service,delay,2,0.05,random,1.0,1.0,1.0,1.0,0.3916175961205403,0.9500838926174497,0.9536369611225192
RE2-TT,ts-route-service,delay,2,0.05,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3915829580879806,0.9500838926174496,0.851521545665238
RE2-TT,ts-route-service,delay,2,0.1,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.7976440177484835
RE2-TT,ts-route-service,delay,2,0.1,abnormality_topk,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.7714584008125812
RE2-TT,ts-route-service,delay,2,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.7656502064471901
RE2-TT,ts-route-service,delay,2,0.1,early_window,1.0,1.0,1.0,1.0,0.371666089366124,0.9001677852348994,0.8974179164085422
RE2-TT,ts-route-service,delay,2,0.1,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.788131409218268
RE2-TT,ts-route-service,delay,2,0.1,late_window,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.8895531118022384
RE2-TT,ts-route-service,delay,2,0.1,latency_service_diversity,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.8058169994245266
RE2-TT,ts-route-service,delay,2,0.1,latency_topk,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.8002886801530822
RE2-TT,ts-route-service,delay,2,0.1,random,1.0,1.0,1.0,1.0,0.3710252857637686,0.9001677852348994,0.9021358557731313
RE2-TT,ts-route-service,delay,2,0.1,service_aware_abnormality,1.0,1.0,1.0,1.0,0.37097332871492894,0.9001677852348994,0.7936534391617583
RE2-TT,ts-route-service,delay,2,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.5816213258532259
RE2-TT,ts-route-service,delay,2,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.5599231444124038
RE2-TT,ts-route-service,delay,2,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.5576306843732213
RE2-TT,ts-route-service,delay,2,0.25,early_window,1.0,1.0,1.0,1.0,0.3096640110841704,0.75,0.7605778634524007
RE2-TT,ts-route-service,delay,2,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.5756055836653574
RE2-TT,ts-route-service,delay,2,0.25,late_window,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.7614300673901491
RE2-TT,ts-route-service,delay,2,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.595558476598983
RE2-TT,ts-route-service,delay,2,0.25,latency_topk,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.5899421067361847
RE2-TT,ts-route-service,delay,2,0.25,random,1.0,1.0,1.0,1.0,0.3091444405957741,0.75,0.7580624467372539
RE2-TT,ts-route-service,delay,2,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.30897125043297535,0.75,0.5788634555454577
RE2-TT,ts-route-service,delay,2,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.20574991340491855,0.5,0.28907952540731263
RE2-TT,ts-route-service,delay,2,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.20574991340491855,0.5,0.2677398356598606
RE2-TT,ts-route-service,delay,2,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.20592310356771737,0.5,0.3363123783408124
RE2-TT,ts-route-service,delay,2,0.5,early_window,1.0,1.0,1.0,1.0,0.2064426740561136,0.5,0.5105330519907295
RE2-TT,ts-route-service,delay,2,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.20592310356771737,0.5,0.26978701190884247
RE2-TT,ts-route-service,delay,2,0.5,late_window,1.0,1.0,1.0,1.0,0.20574991340491855,0.5,0.4894669480092705
RE2-TT,ts-route-service,delay,2,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.20609629373051608,0.5,0.13887150588523867
RE2-TT,ts-route-service,delay,2,0.5,latency_topk,1.0,1.0,1.0,1.0,0.20609629373051608,0.5,0.13848471221607617
RE2-TT,ts-route-service,delay,2,0.5,random,1.0,1.0,1.0,1.0,0.20616556979563563,0.5,0.5150031918339366
RE2-TT,ts-route-service,delay,2,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.20574991340491855,0.5,0.2738373391111293
RE2-TT,ts-route-service,delay,2,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,2,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,0.05,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8854854143314105
RE2-TT,ts-route-service,delay,3,0.05,abnormality_topk,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8718456953823441
RE2-TT,ts-route-service,delay,3,0.05,coverage_aware,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8888782568280613
RE2-TT,ts-route-service,delay,3,0.05,early_window,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.9443202012193455
RE2-TT,ts-route-service,delay,3,0.05,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8784591409902398
RE2-TT,ts-route-service,delay,3,0.05,late_window,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.9445225141482352
RE2-TT,ts-route-service,delay,3,0.05,latency_service_diversity,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8857888837247451
RE2-TT,ts-route-service,delay,3,0.05,latency_topk,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8829428329277962
RE2-TT,ts-route-service,delay,3,0.05,random,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.9589250075183859
RE2-TT,ts-route-service,delay,3,0.05,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3945814518930184,0.9498327759197325,0.8827104464554228
RE2-TT,ts-route-service,delay,3,0.1,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8276539902124286
RE2-TT,ts-route-service,delay,3,0.1,abnormality_topk,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8062388932935998
RE2-TT,ts-route-service,delay,3,0.1,coverage_aware,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8059600295267517
RE2-TT,ts-route-service,delay,3,0.1,early_window,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8937693085818957
RE2-TT,ts-route-service,delay,3,0.1,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8212401235749242
RE2-TT,ts-route-service,delay,3,0.1,late_window,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8924761462121005
RE2-TT,ts-route-service,delay,3,0.1,latency_service_diversity,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8402001257620909
RE2-TT,ts-route-service,delay,3,0.1,latency_topk,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8350028706564234
RE2-TT,ts-route-service,delay,3,0.1,random,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401339,0.9087013697132077
RE2-TT,ts-route-service,delay,3,0.1,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3739145536644668,0.9000836120401338,0.8235913278836428
RE2-TT,ts-route-service,delay,3,0.25,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.6449162041720207
RE2-TT,ts-route-service,delay,3,0.25,abnormality_topk,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.6407332476693004
RE2-TT,ts-route-service,delay,3,0.25,coverage_aware,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.6242912212592613
RE2-TT,ts-route-service,delay,3,0.25,early_window,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.7547557208081581
RE2-TT,ts-route-service,delay,3,0.25,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.6394209475900157
RE2-TT,ts-route-service,delay,3,0.25,late_window,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.7541925253574651
RE2-TT,ts-route-service,delay,3,0.25,latency_service_diversity,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.6566038767531509
RE2-TT,ts-route-service,delay,3,0.25,latency_topk,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.651286327473549
RE2-TT,ts-route-service,delay,3,0.25,random,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.7647354895152692
RE2-TT,ts-route-service,delay,3,0.25,service_aware_abnormality,1.0,1.0,1.0,1.0,0.3115665161514415,0.75,0.642130300462039
RE2-TT,ts-route-service,delay,3,0.5,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.32724663039615054
RE2-TT,ts-route-service,delay,3,0.5,abnormality_topk,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.2961013751811248
RE2-TT,ts-route-service,delay,3,0.5,coverage_aware,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.4014982092571835
RE2-TT,ts-route-service,delay,3,0.5,early_window,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.489198129972387
RE2-TT,ts-route-service,delay,3,0.5,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.293700959619433
RE2-TT,ts-route-service,delay,3,0.5,late_window,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.5108018700276129
RE2-TT,ts-route-service,delay,3,0.5,latency_service_diversity,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.1410011756021543
RE2-TT,ts-route-service,delay,3,0.5,latency_topk,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.14061021953686748
RE2-TT,ts-route-service,delay,3,0.5,random,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.49779014134565436
RE2-TT,ts-route-service,delay,3,0.5,service_aware_abnormality,1.0,1.0,1.0,1.0,0.20771101076762766,0.5,0.3094786341143342
RE2-TT,ts-route-service,delay,3,1.0,abnormality_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,abnormality_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,coverage_aware,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,early_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,hybrid_abnormality_latency,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,late_window,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,latency_service_diversity,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,latency_topk,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,random,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,delay,3,1.0,service_aware_abnormality,1.0,1.0,1.0,1.0,0.0,0.0,0.0
RE2-TT,ts-route-service,disk,1,0.05,abnormality_service_diversity,0.6,0.0,1.0,1.0,0.47250384024577574,0.9499845631367706,0.5643406401928691
RE2-TT,ts-route-service,disk,1,0.05,abnormality_topk,0.2,0.0,0.0,1.0,0.47250384024577574,0.9499845631367706,0.472649265029336
RE2-TT,ts-route-service,disk,1,0.05,coverage_aware,0.8,0.0,1.0,1.0,0.47250384024577574,0.9499845631367706,0.9365277277894893
RE2-TT,ts-route-service,disk,1,0.05,early_window,0.8,0.0,1.0,1.0,0.47265745007680493,0.9499845631367706,0.9541664524311447
RE2-TT,ts-route-service,disk,1,0.05,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.47250384024577574,0.9499845631367706,0.6428936649127919
RE2-TT,ts-route-service,disk,1,0.05,late_window,0.8,0.0,1.0,1.0,0.47250384024577574,0.9499845631367706,0.9640655617826681
RE2-TT,ts-route-service,disk,1,0.05,latency_service_diversity,0.6,0.0,1.0,1.0,0.47250384024577574,0.9499845631367706,0.5519478293656914
RE2-TT,ts-route-service,disk,1,0.05,latency_topk,0.4,0.0,0.0,1.0,0.47250384024577574,0.9499845631367706,0.5456578744408453
RE2-TT,ts-route-service,disk,1,0.05,random,0.78,0.1,1.0,1.0,0.47250384024577574,0.9499845631367705,0.9493134465639479
RE2-TT,ts-route-service,disk,1,0.05,service_aware_abnormality,0.6,0.0,1.0,1.0,0.47250384024577574,0.9499845631367706,0.5538159631172126
RE2-TT,ts-route-service,disk,1,0.1,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.39027285036077264
RE2-TT,ts-route-service,disk,1,0.1,abnormality_topk,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.37571626076176434
RE2-TT,ts-route-service,disk,1,0.1,coverage_aware,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.8770059586039842
RE2-TT,ts-route-service,disk,1,0.1,early_window,0.8,0.0,1.0,1.0,0.44777265745007677,0.8999691262735412,0.8948303540313413
RE2-TT,ts-route-service,disk,1,0.1,hybrid_abnormality_latency,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.4346438834330243
RE2-TT,ts-route-service,disk,1,0.1,late_window,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.9075573722727818
RE2-TT,ts-route-service,disk,1,0.1,latency_service_diversity,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.34923532201027185
RE2-TT,ts-route-service,disk,1,0.1,latency_topk,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.3486183237070172
RE2-TT,ts-route-service,disk,1,0.1,random,0.8,0.0,1.0,1.0,0.4476497695852534,0.8999691262735412,0.8952521123622466
RE2-TT,ts-route-service,disk,1,0.1,service_aware_abnormality,0.8,0.0,1.0,1.0,0.4476190476190476,0.8999691262735412,0.38886032415262706
RE2-TT,ts-route-service,disk,1,0.25,abnormality_service_diversity,0.8,0.0,1.0,1.0,0.37296466973886333,0.7499228156838531,0.2126230426014477
RE2-TT,ts-route-service,disk,1,0.25,abnormality_topk,0.8,0.0,1.0,1.0,0.3731182795698925,0.7499228156838531,0.20430213492838822
