dataset,service,fault,instance,budget_type,policy,budget,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,full_anomalous_span_count,kept_trace_count,kept_anomalous_trace_count,kept_anomalous_span_count
RE2-OB,recommendationservice,loss,2,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,23300,10921,167769,14046,1667,41942
RE2-OB,recommendationservice,loss,2,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,23300,10921,167769,15769,3390,83884
RE2-OB,recommendationservice,loss,2,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,23300,10921,167769,23300,10921,167769
RE2-OB,recommendationservice,loss,3,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,23093,10731,160990,13436,1073,16287
RE2-OB,recommendationservice,loss,3,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,23093,10731,160990,15046,2683,40498
RE2-OB,recommendationservice,loss,3,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,23093,10731,160990,17729,5366,80883
RE2-OB,recommendationservice,loss,3,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,23093,10731,160990,23093,10731,160990
RE2-OB,recommendationservice,loss,3,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,23093,10731,160990,13436,1073,26400
RE2-OB,recommendationservice,loss,3,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,23093,10731,160990,15046,2683,67051
RE2-OB,recommendationservice,loss,3,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,23093,10731,160990,17728,5366,126615
RE2-OB,recommendationservice,loss,3,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,23093,10731,160990,23093,10731,160990
RE2-OB,recommendationservice,loss,3,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,23093,10731,160990,13436,1073,26400
RE2-OB,recommendationservice,loss,3,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,23093,10731,160990,15046,2683,67051
RE2-OB,recommendationservice,loss,3,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,23093,10731,160990,17728,5366,126615
RE2-OB,recommendationservice,loss,3,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,23093,10731,160990,23093,10731,160990
RE2-OB,recommendationservice,loss,3,span_fraction,random,0.1,0.0,1.0,1.0,0.8,23093,10731,160990,13427,1064,16099
RE2-OB,recommendationservice,loss,3,span_fraction,random,0.25,0.0,1.0,1.0,0.8,23093,10731,160990,15039,2676,40248
RE2-OB,recommendationservice,loss,3,span_fraction,random,0.5,0.0,1.0,1.0,0.8,23093,10731,160990,17710,5347,80495
RE2-OB,recommendationservice,loss,3,span_fraction,random,1.0,0.0,1.0,1.0,0.8,23093,10731,160990,23093,10731,160990
RE2-OB,recommendationservice,loss,3,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,23093,10731,160990,13014,651,16099
RE2-OB,recommendationservice,loss,3,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,23093,10731,160990,13985,1622,40248
RE2-OB,recommendationservice,loss,3,span_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,23093,10731,160990,15607,3244,80495
RE2-OB,recommendationservice,loss,3,span_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,23093,10731,160990,23093,10731,160990
RE2-OB,recommendationservice,loss,3,span_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,23093,10731,160990,13014,651,16099
RE2-OB,recommendationservice,loss,3,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,23093,10731,160990,13985,1622,40248
RE2-OB,recommendationservice,loss,3,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,23093,10731,160990,15607,3244,80495
RE2-OB,recommendationservice,loss,3,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,23093,10731,160990,23093,10731,160990
RE2-OB,recommendationservice,mem,1,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,24159,11808,195526,13533,1181,20268
RE2-OB,recommendationservice,mem,1,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,24159,11808,195526,15304,2952,49429
RE2-OB,recommendationservice,mem,1,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,24159,11808,195526,18256,5904,98387
RE2-OB,recommendationservice,mem,1,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,24159,11808,195526,24159,11808,195526
RE2-OB,recommendationservice,mem,1,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24159,11808,195526,13533,1181,29193
RE2-OB,recommendationservice,mem,1,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24159,11808,195526,15304,2952,73785
RE2-OB,recommendationservice,mem,1,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24159,11808,195526,18256,5904,148747
RE2-OB,recommendationservice,mem,1,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24159,11808,195526,24159,11808,195526
RE2-OB,recommendationservice,mem,1,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24159,11808,195526,13533,1181,29193
RE2-OB,recommendationservice,mem,1,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24159,11808,195526,15304,2952,73785
RE2-OB,recommendationservice,mem,1,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24159,11808,195526,18256,5904,148747
RE2-OB,recommendationservice,mem,1,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24159,11808,195526,24159,11808,195526
RE2-OB,recommendationservice,mem,1,span_fraction,random,0.1,0.0,1.0,1.0,0.8,24159,11808,195526,13495,1143,19553
RE2-OB,recommendationservice,mem,1,span_fraction,random,0.25,0.0,1.0,1.0,0.8,24159,11808,195526,15269,2917,48882
RE2-OB,recommendationservice,mem,1,span_fraction,random,0.5,0.0,1.0,1.0,0.8,24159,11808,195526,18225,5873,97763
RE2-OB,recommendationservice,mem,1,span_fraction,random,1.0,0.0,1.0,1.0,0.8,24159,11808,195526,24159,11808,195526
RE2-OB,recommendationservice,mem,1,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24159,11808,195526,13153,801,19553
RE2-OB,recommendationservice,mem,1,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24159,11808,195526,14327,1975,48882
RE2-OB,recommendationservice,mem,1,span_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24159,11808,195526,16251,3899,97763
RE2-OB,recommendationservice,mem,1,span_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24159,11808,195526,24159,11808,195526
RE2-OB,recommendationservice,mem,1,span_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24159,11808,195526,13153,801,19553
RE2-OB,recommendationservice,mem,1,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24159,11808,195526,14327,1975,48882
RE2-OB,recommendationservice,mem,1,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24159,11808,195526,16251,3899,97763
RE2-OB,recommendationservice,mem,1,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24159,11808,195526,24159,11808,195526
RE2-OB,recommendationservice,socket,1,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,18952,6605,102306,13007,660,10328
RE2-OB,recommendationservice,socket,1,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,18952,6605,102306,13998,1651,25392
RE2-OB,recommendationservice,socket,1,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,18952,6605,102306,15649,3302,51381
RE2-OB,recommendationservice,socket,1,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,18952,6605,102306,18952,6605,102306
RE2-OB,recommendationservice,socket,1,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,18952,6605,102306,13007,660,16660
RE2-OB,recommendationservice,socket,1,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,18952,6605,102306,13998,1651,41507
RE2-OB,recommendationservice,socket,1,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,18952,6605,102306,15649,3302,81257
RE2-OB,recommendationservice,socket,1,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,18952,6605,102306,18952,6605,102306
RE2-OB,recommendationservice,socket,1,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,18952,6605,102306,13007,660,16660
RE2-OB,recommendationservice,socket,1,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,18952,6605,102306,13998,1651,41507
RE2-OB,recommendationservice,socket,1,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,18952,6605,102306,15649,3302,81257
RE2-OB,recommendationservice,socket,1,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,18952,6605,102306,18952,6605,102306
RE2-OB,recommendationservice,socket,1,span_fraction,random,0.1,0.0,1.0,1.0,0.8,18952,6605,102306,13001,654,10231
RE2-OB,recommendationservice,socket,1,span_fraction,random,0.25,0.0,1.0,1.0,0.8,18952,6605,102306,14008,1661,25576
RE2-OB,recommendationservice,socket,1,span_fraction,random,0.5,0.0,1.0,1.0,0.8,18952,6605,102306,15638,3291,51153
RE2-OB,recommendationservice,socket,1,span_fraction,random,1.0,0.0,1.0,1.0,0.8,18952,6605,102306,18952,6605,102306
RE2-OB,recommendationservice,socket,1,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,18952,6605,102306,12748,401,10231
RE2-OB,recommendationservice,socket,1,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,18952,6605,102306,13342,995,25576
RE2-OB,recommendationservice,socket,1,span_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,18952,6605,102306,14380,2033,51153
RE2-OB,recommendationservice,socket,1,span_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,18952,6605,102306,18952,6605,102306
RE2-OB,recommendationservice,socket,1,span_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,18952,6605,102306,12748,401,10231
RE2-OB,recommendationservice,socket,1,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,18952,6605,102306,13342,995,25576
RE2-OB,recommendationservice,socket,1,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,18952,6605,102306,14380,2033,51153
RE2-OB,recommendationservice,socket,1,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,18952,6605,102306,18952,6605,102306
RE2-OB,recommendationservice,mem,2,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,24014,11684,192115,13499,1168,19040
RE2-OB,recommendationservice,mem,2,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,24014,11684,192115,15252,2921,47776
RE2-OB,recommendationservice,mem,2,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,24014,11684,192115,18173,5842,94884
RE2-OB,recommendationservice,mem,2,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,24014,11684,192115,24014,11684,192115
RE2-OB,recommendationservice,mem,2,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24014,11684,192115,13499,1168,29157
RE2-OB,recommendationservice,mem,2,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24014,11684,192115,15252,2921,74094
RE2-OB,recommendationservice,mem,2,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24014,11684,192115,18173,5842,147130
RE2-OB,recommendationservice,mem,2,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24014,11684,192115,24014,11684,192115
RE2-OB,recommendationservice,mem,2,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24014,11684,192115,13499,1168,29157
RE2-OB,recommendationservice,mem,2,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24014,11684,192115,15252,2921,74094
RE2-OB,recommendationservice,mem,2,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24014,11684,192115,18173,5842,147130
RE2-OB,recommendationservice,mem,2,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24014,11684,192115,24014,11684,192115
RE2-OB,recommendationservice,mem,2,span_fraction,random,0.1,0.0,1.0,1.0,0.8,24014,11684,192115,13521,1190,19212
RE2-OB,recommendationservice,mem,2,span_fraction,random,0.25,0.0,1.0,1.0,0.8,24014,11684,192115,15270,2939,48029
RE2-OB,recommendationservice,mem,2,span_fraction,random,0.5,0.0,1.0,1.0,0.8,24014,11684,192115,18249,5918,96058
RE2-OB,recommendationservice,mem,2,span_fraction,random,1.0,0.0,1.0,1.0,0.8,24014,11684,192115,24014,11684,192115
RE2-OB,recommendationservice,mem,2,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24014,11684,192115,13080,749,19212
RE2-OB,recommendationservice,mem,2,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24014,11684,192115,14239,1908,48029
RE2-OB,recommendationservice,mem,2,span_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24014,11684,192115,16116,3785,96058
RE2-OB,recommendationservice,mem,2,span_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24014,11684,192115,24014,11684,192115
RE2-OB,recommendationservice,mem,2,span_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24014,11684,192115,13080,749,19212
RE2-OB,recommendationservice,mem,2,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24014,11684,192115,14239,1908,48029
RE2-OB,recommendationservice,mem,2,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24014,11684,192115,16116,3785,96058
RE2-OB,recommendationservice,mem,2,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24014,11684,192115,24014,11684,192115
RE2-OB,recommendationservice,mem,3,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,23936,11606,190511,13493,1161,19053
RE2-OB,recommendationservice,mem,3,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,23936,11606,190511,15234,2902,47495
RE2-OB,recommendationservice,mem,3,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,23936,11606,190511,18135,5803,95206
RE2-OB,recommendationservice,mem,3,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,23936,11606,190511,23936,11606,190511
RE2-OB,recommendationservice,mem,3,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,23936,11606,190511,13493,1161,28401
RE2-OB,recommendationservice,mem,3,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,23936,11606,190511,15234,2902,72358
RE2-OB,recommendationservice,mem,3,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,23936,11606,190511,18134,5803,144929
RE2-OB,recommendationservice,mem,3,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,23936,11606,190511,23936,11606,190511
RE2-OB,recommendationservice,mem,3,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,23936,11606,190511,13493,1161,28401
RE2-OB,recommendationservice,mem,3,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,23936,11606,190511,15234,2902,72358
RE2-OB,recommendationservice,mem,3,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,23936,11606,190511,18134,5803,144929
RE2-OB,recommendationservice,mem,3,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,23936,11606,190511,23936,11606,190511
RE2-OB,recommendationservice,mem,3,span_fraction,random,0.1,0.0,1.0,1.0,0.8,23936,11606,190511,13493,1161,19051
RE2-OB,recommendationservice,mem,3,span_fraction,random,0.25,0.0,1.0,1.0,0.8,23936,11606,190511,15240,2908,47628
RE2-OB,recommendationservice,mem,3,span_fraction,random,0.5,0.0,1.0,1.0,0.8,23936,11606,190511,18147,5815,95256
RE2-OB,recommendationservice,mem,3,span_fraction,random,1.0,0.0,1.0,1.0,0.8,23936,11606,190511,23936,11606,190511
RE2-OB,recommendationservice,mem,3,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,23936,11606,190511,13101,769,19051
RE2-OB,recommendationservice,mem,3,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,23936,11606,190511,14260,1928,47628
RE2-OB,recommendationservice,mem,3,span_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,23936,11606,190511,16138,3806,95256
RE2-OB,recommendationservice,mem,3,span_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,23936,11606,190511,23936,11606,190511
RE2-OB,recommendationservice,mem,3,span_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,23936,11606,190511,13101,769,19051
RE2-OB,recommendationservice,mem,3,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,23936,11606,190511,14260,1928,47628
RE2-OB,recommendationservice,mem,3,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,23936,11606,190511,16138,3806,95256
RE2-OB,recommendationservice,mem,3,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,23936,11606,190511,23936,11606,190511
RE2-OB,recommendationservice,socket,2,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,24697,12352,203963,13580,1235,19930
RE2-OB,recommendationservice,socket,2,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,24697,12352,203963,15433,3088,51064
RE2-OB,recommendationservice,socket,2,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,24697,12352,203963,18521,6176,102199
RE2-OB,recommendationservice,socket,2,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,24697,12352,203963,24697,12352,203963
RE2-OB,recommendationservice,socket,2,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24697,12352,203963,13580,1235,31952
RE2-OB,recommendationservice,socket,2,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24697,12352,203963,15433,3088,80628
RE2-OB,recommendationservice,socket,2,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24697,12352,203963,18521,6176,153769
RE2-OB,recommendationservice,socket,2,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24697,12352,203963,24697,12352,203963
RE2-OB,recommendationservice,socket,2,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24697,12352,203963,13580,1235,31952
RE2-OB,recommendationservice,socket,2,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24697,12352,203963,15433,3088,80628
RE2-OB,recommendationservice,socket,2,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24697,12352,203963,18521,6176,153769
RE2-OB,recommendationservice,socket,2,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24697,12352,203963,24697,12352,203963
RE2-OB,recommendationservice,socket,2,span_fraction,random,0.1,0.0,1.0,1.0,0.8,24697,12352,203963,13618,1273,20396
RE2-OB,recommendationservice,socket,2,span_fraction,random,0.25,0.0,1.0,1.0,0.8,24697,12352,203963,15436,3091,50991
RE2-OB,recommendationservice,socket,2,span_fraction,random,0.5,0.0,1.0,1.0,0.8,24697,12352,203963,18512,6167,101982
RE2-OB,recommendationservice,socket,2,span_fraction,random,1.0,0.0,1.0,1.0,0.8,24697,12352,203963,24697,12352,203963
RE2-OB,recommendationservice,socket,2,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24697,12352,203963,13139,794,20396
RE2-OB,recommendationservice,socket,2,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24697,12352,203963,14346,2001,50991
RE2-OB,recommendationservice,socket,2,span_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24697,12352,203963,16303,3958,101982
RE2-OB,recommendationservice,socket,2,span_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24697,12352,203963,24697,12352,203963
RE2-OB,recommendationservice,socket,2,span_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24697,12352,203963,13139,794,20396
RE2-OB,recommendationservice,socket,2,span_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24697,12352,203963,14346,2001,50991
RE2-OB,recommendationservice,socket,2,span_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24697,12352,203963,16303,3958,101982
RE2-OB,recommendationservice,socket,2,span_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24697,12352,203963,24697,12352,203963
RE2-OB,recommendationservice,socket,3,trace_fraction,random,0.1,0.0,1.0,1.0,0.8,24678,12284,203058,13624,1228,21184
RE2-OB,recommendationservice,socket,3,trace_fraction,random,0.25,0.0,1.0,1.0,0.8,24678,12284,203058,15467,3071,51140
RE2-OB,recommendationservice,socket,3,trace_fraction,random,0.5,0.0,1.0,1.0,0.8,24678,12284,203058,18538,6142,101247
RE2-OB,recommendationservice,socket,3,trace_fraction,random,1.0,0.0,1.0,1.0,0.8,24678,12284,203058,24678,12284,203058
RE2-OB,recommendationservice,socket,3,trace_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24678,12284,203058,13624,1228,31302
RE2-OB,recommendationservice,socket,3,trace_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24678,12284,203058,15466,3071,80763
RE2-OB,recommendationservice,socket,3,trace_fraction,abnormality_topk,0.5,0.0,1.0,1.0,0.8,24678,12284,203058,18536,6142,152229
RE2-OB,recommendationservice,socket,3,trace_fraction,abnormality_topk,1.0,0.0,1.0,1.0,0.8,24678,12284,203058,24678,12284,203058
RE2-OB,recommendationservice,socket,3,trace_fraction,service_aware_abnormality,0.1,0.0,1.0,1.0,0.8,24678,12284,203058,13624,1228,31302
RE2-OB,recommendationservice,socket,3,trace_fraction,service_aware_abnormality,0.25,0.0,1.0,1.0,0.8,24678,12284,203058,15466,3071,80763
RE2-OB,recommendationservice,socket,3,trace_fraction,service_aware_abnormality,0.5,0.0,1.0,1.0,0.8,24678,12284,203058,18536,6142,152229
RE2-OB,recommendationservice,socket,3,trace_fraction,service_aware_abnormality,1.0,0.0,1.0,1.0,0.8,24678,12284,203058,24678,12284,203058
RE2-OB,recommendationservice,socket,3,span_fraction,random,0.1,0.0,1.0,1.0,0.8,24678,12284,203058,13581,1185,20306
RE2-OB,recommendationservice,socket,3,span_fraction,random,0.25,0.0,1.0,1.0,0.8,24678,12284,203058,15448,3052,50764
RE2-OB,recommendationservice,socket,3,span_fraction,random,0.5,0.0,1.0,1.0,0.8,24678,12284,203058,18567,6171,101529
RE2-OB,recommendationservice,socket,3,span_fraction,random,1.0,0.0,1.0,1.0,0.8,24678,12284,203058,24678,12284,203058
RE2-OB,recommendationservice,socket,3,span_fraction,abnormality_topk,0.1,0.0,1.0,1.0,0.8,24678,12284,203058,13195,799,20306
RE2-OB,recommendationservice,socket,3,span_fraction,abnormality_topk,0.25,0.0,1.0,1.0,0.8,24678,12284,203058,14382,1986,50764
