policy,budget,anchor_corruption,repetition,actual_anchor_corruption,avg_at_5,top1,top3,top5
random_multibudget,0.5,0.4,0,0.401123595505618,0.3056179775280899,0.10561797752808989,0.31235955056179776,0.49325842696629213
random_multibudget,0.5,0.4,1,0.39662921348314606,0.32179775280898876,0.11235955056179775,0.33146067415730335,0.5224719101123596
random_multibudget,0.5,0.4,2,0.36629213483146067,0.3119101123595506,0.10786516853932585,0.31573033707865167,0.49887640449438203
random_multibudget,0.5,0.4,3,0.401123595505618,0.30786516853932583,0.10112359550561797,0.31685393258426964,0.4966292134831461
random_multibudget,0.5,0.4,4,0.4157303370786517,0.3249438202247191,0.10898876404494381,0.3325842696629214,0.5348314606741573
random_multibudget,0.5,0.5,0,0.5202247191011236,0.3056179775280899,0.10561797752808989,0.31235955056179776,0.49325842696629213
random_multibudget,0.5,0.5,1,0.5022471910112359,0.32179775280898876,0.11235955056179775,0.33146067415730335,0.5224719101123596
random_multibudget,0.5,0.5,2,0.4752808988764045,0.3119101123595506,0.10786516853932585,0.31573033707865167,0.49887640449438203
random_multibudget,0.5,0.5,3,0.5146067415730337,0.30786516853932583,0.10112359550561797,0.31685393258426964,0.4966292134831461
random_multibudget,0.5,0.5,4,0.47191011235955055,0.3249438202247191,0.10898876404494381,0.3325842696629214,0.5348314606741573
