case_id,budget,fold,model,rank,top1,top3,top5,avg_at_5
redisservice1_memory_1625609699,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1626517230,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1626520325,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1627081010,0.25,2,deterministic_formula,2,0,1,1,0.8
redisservice1_memory_1627111126,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1627362134,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1627367085,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1627657138,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice2_errno111_1626752427,0.25,2,deterministic_formula,2,0,1,1,0.8
redisservice2_memory_1625179202,0.25,2,deterministic_formula,2,0,1,1,0.8
redisservice2_memory_1625264600,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1625874853,0.25,2,deterministic_formula,3,0,1,1,0.6
redisservice2_memory_1625954379,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1626741618,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1626861594,0.25,2,deterministic_formula,2,0,1,1,0.8
redisservice2_memory_1626934034,0.25,2,deterministic_formula,3,0,1,1,0.6
redisservice2_memory_1627072253,0.25,2,deterministic_formula,2,0,1,1,0.8
redisservice2_memory_1627140541,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1627269946,0.25,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1627386167,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_cpu_1627724616,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_errno111_1626750601,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_errno111_1626750732,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_file_move_1625400601,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice1_file_move_1625631001,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice1_file_move_1626264600,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice1_file_move_1627521000,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice1_memory_1625607930,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1625715729,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_memory_1625903663,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_memory_1625957279,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1626079674,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice1_memory_1626111467,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_memory_1626258904,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1626605103,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1627046678,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1627057566,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_memory_1627157039,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1627194266,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice1_memory_1627218977,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1627672100,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_file_move_1625559000,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice2_file_move_1625793000,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_file_move_1626955800,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_file_move_1627488601,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625325487,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625424557,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625614232,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625747511,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1626003242,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1626018521,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1626030740,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1626267308,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1626417018,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1626427252,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1626525063,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1626787776,0.25,2,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1627100690,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1627217059,0.25,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1627718583,0.25,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1627742508,0.25,2,deterministic_formula,1,1,1,1,1.0
dbservice1_cpu_1627429585,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice1_memory_1625140467,0.5,2,deterministic_formula,4,0,0,1,0.4
dbservice1_memory_1625231603,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice1_memory_1625243441,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice1_memory_1625411468,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice1_memory_1625582957,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice1_memory_1625671282,0.5,2,deterministic_formula,5,0,0,1,0.2
dbservice1_memory_1625863841,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice1_memory_1627386311,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice1_memory_1627773523,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice2_memory_1625152223,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice2_memory_1625257548,0.5,2,deterministic_formula,2,0,1,1,0.8
dbservice2_memory_1625269953,0.5,2,deterministic_formula,4,0,0,1,0.4
dbservice2_memory_1625953237,0.5,2,deterministic_formula,2,0,1,1,0.8
dbservice2_memory_1626127184,0.5,2,deterministic_formula,5,0,0,1,0.2
dbservice2_memory_1626325390,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice2_memory_1626459595,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice2_memory_1626602315,0.5,2,deterministic_formula,4,0,0,1,0.4
dbservice2_memory_1626760761,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice2_memory_1626886884,0.5,2,deterministic_formula,5,0,0,1,0.2
dbservice2_memory_1627087394,0.5,2,deterministic_formula,4,0,0,1,0.4
dbservice2_memory_1627100858,0.5,2,deterministic_formula,5,0,0,1,0.2
dbservice2_memory_1627394588,0.5,2,deterministic_formula,1,1,1,1,1.0
dbservice2_memory_1627493621,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice2_memory_1627699210,0.5,2,deterministic_formula,1,1,1,1,1.0
logservice1_memory_1625285989,0.5,2,deterministic_formula,3,0,1,1,0.6
logservice1_memory_1625437325,0.5,2,deterministic_formula,3,0,1,1,0.6
logservice1_memory_1625455375,0.5,2,deterministic_formula,5,0,0,1,0.2
logservice1_memory_1625474243,0.5,2,deterministic_formula,3,0,1,1,0.6
logservice1_memory_1625493602,0.5,2,deterministic_formula,2,0,1,1,0.8
logservice1_memory_1625673674,0.5,2,deterministic_formula,5,0,0,1,0.2
logservice1_memory_1625737305,0.5,2,deterministic_formula,5,0,0,1,0.2
logservice1_memory_1626069816,0.5,2,deterministic_formula,3,0,1,1,0.6
logservice1_memory_1626086075,0.5,2,deterministic_formula,4,0,0,1,0.4
logservice1_memory_1626391352,0.5,2,deterministic_formula,1,1,1,1,1.0
logservice1_memory_1626575299,0.5,2,deterministic_formula,2,0,1,1,0.8
logservice1_memory_1627144173,0.5,2,deterministic_formula,4,0,0,1,0.4
logservice1_memory_1627165561,0.5,2,deterministic_formula,4,0,0,1,0.4
logservice1_memory_1627291476,0.5,2,deterministic_formula,4,0,0,1,0.4
logservice1_memory_1627310265,0.5,2,deterministic_formula,5,0,0,1,0.2
logservice2_memory_1625425518,0.5,2,deterministic_formula,4,0,0,1,0.4
logservice2_memory_1625732122,0.5,2,deterministic_formula,3,0,1,1,0.6
logservice2_memory_1626248439,0.5,2,deterministic_formula,5,0,0,1,0.2
logservice2_memory_1626498816,0.5,2,deterministic_formula,4,0,0,1,0.4
logservice2_memory_1626880416,0.5,2,deterministic_formula,5,0,0,1,0.2
logservice2_memory_1627140613,0.5,2,deterministic_formula,3,0,1,1,0.6
logservice2_memory_1627227124,0.5,2,deterministic_formula,2,0,1,1,0.8
logservice2_memory_1627410703,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice1_errno111_1626752402,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice1_memory_1625224444,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice1_memory_1625353753,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice1_memory_1625379697,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice1_memory_1625667742,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice1_memory_1625832716,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice1_memory_1625901292,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice1_memory_1626023193,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice1_memory_1626027400,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice1_memory_1626159110,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice1_memory_1626488862,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_memory_1626635810,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice1_memory_1626773018,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_memory_1626933957,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice1_memory_1626937894,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice1_memory_1626954084,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice1_qr_expired_1625210087,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice1_qr_expired_1625271564,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1625436871,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1625625195,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice1_qr_expired_1625794482,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice1_qr_expired_1625890187,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice1_qr_expired_1625930412,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1626008252,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1626821039,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1626917764,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice1_qr_expired_1626941760,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice1_qr_expired_1627135285,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice1_qr_expired_1627264132,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1627293860,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice1_qr_expired_1627410797,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice1_qr_expired_1627738658,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_cpu_1627542736,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1625157918,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice2_memory_1625680798,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1626009884,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice2_memory_1626286299,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1626294885,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1626439231,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice2_memory_1626520226,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1626538101,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice2_memory_1626961197,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_memory_1627044227,0.5,2,deterministic_formula,3,0,1,1,0.6
mobservice2_memory_1627065444,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_memory_1627256808,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1627296468,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice2_memory_1627374212,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_memory_1627436047,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_memory_1627471954,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_memory_1627554299,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1625275953,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1625334978,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_qr_expired_1625360218,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1625722797,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1625778458,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1625991677,0.5,2,deterministic_formula,4,0,0,1,0.4
mobservice2_qr_expired_1626855935,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1626911607,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_qr_expired_1626974155,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice2_qr_expired_1627141574,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_qr_expired_1627194645,0.5,2,deterministic_formula,2,0,1,1,0.8
mobservice2_qr_expired_1627220128,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1627337234,0.5,2,deterministic_formula,5,0,0,1,0.2
mobservice2_qr_expired_1627615107,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1627645682,0.5,2,deterministic_formula,1,1,1,1,1.0
mobservice2_qr_expired_1627741589,0.5,2,deterministic_formula,5,0,0,1,0.2
redisservice1_memory_1625145523,0.5,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1625332594,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice1_memory_1625453062,0.5,2,deterministic_formula,4,0,0,1,0.4
redisservice1_memory_1625609699,0.5,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1626517230,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice1_memory_1626520325,0.5,2,deterministic_formula,2,0,1,1,0.8
redisservice1_memory_1627081010,0.5,2,deterministic_formula,1,1,1,1,1.0
redisservice1_memory_1627111126,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice1_memory_1627362134,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice1_memory_1627367085,0.5,2,deterministic_formula,2,0,1,1,0.8
redisservice1_memory_1627657138,0.5,2,deterministic_formula,5,0,0,1,0.2
redisservice2_errno111_1626752427,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice2_memory_1625179202,0.5,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1625264600,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice2_memory_1625874853,0.5,2,deterministic_formula,3,0,1,1,0.6
redisservice2_memory_1625954379,0.5,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1626741618,0.5,2,deterministic_formula,1,1,1,1,1.0
redisservice2_memory_1626861594,0.5,2,deterministic_formula,2,0,1,1,0.8
redisservice2_memory_1626934034,0.5,2,deterministic_formula,5,0,0,1,0.2
redisservice2_memory_1627072253,0.5,2,deterministic_formula,4,0,0,1,0.4
redisservice2_memory_1627140541,0.5,2,deterministic_formula,2,0,1,1,0.8
redisservice2_memory_1627269946,0.5,2,deterministic_formula,4,0,0,1,0.4
redisservice2_memory_1627386167,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice1_cpu_1627724616,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice1_errno111_1626750601,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice1_errno111_1626750732,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice1_file_move_1625400601,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice1_file_move_1625631001,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice1_file_move_1626264600,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice1_file_move_1627521000,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice1_memory_1625607930,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice1_memory_1625715729,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1625903663,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1625957279,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1626079674,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice1_memory_1626111467,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice1_memory_1626258904,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1626605103,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1627046678,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice1_memory_1627057566,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice1_memory_1627157039,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice1_memory_1627194266,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice1_memory_1627218977,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice1_memory_1627672100,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice2_file_move_1625559000,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice2_file_move_1625793000,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice2_file_move_1626955800,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice2_file_move_1627488601,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1625325487,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1625424557,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625614232,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1625747511,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1626003242,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1626018521,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice2_memory_1626030740,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1626267308,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice2_memory_1626417018,0.5,2,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1626427252,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1626525063,0.5,2,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1626787776,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1627100690,0.5,2,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1627217059,0.5,2,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1627718583,0.5,2,deterministic_formula,5,0,0,1,0.2
webservice2_memory_1627742508,0.5,2,deterministic_formula,3,0,1,1,0.6
dbservice1_cpu_1627429585,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625140467,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625231603,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625243441,0.25,2,logistic_evidence,2,0,1,1,0.8
dbservice1_memory_1625411468,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625582957,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625671282,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625863841,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627386311,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627773523,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625152223,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625257548,0.25,2,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1625269953,0.25,2,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1625953237,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626127184,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626325390,0.25,2,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1626459595,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626602315,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626760761,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626886884,0.25,2,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1627087394,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627100858,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627394588,0.25,2,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627493621,0.25,2,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1627699210,0.25,2,logistic_evidence,2,0,1,1,0.8
logservice1_memory_1625285989,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625437325,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625455375,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625474243,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625493602,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625673674,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625737305,0.25,2,logistic_evidence,2,0,1,1,0.8
logservice1_memory_1626069816,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626086075,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626391352,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626575299,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1627144173,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1627165561,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1627291476,0.25,2,logistic_evidence,2,0,1,1,0.8
logservice1_memory_1627310265,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625425518,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625732122,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626248439,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626498816,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626880416,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1627140613,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1627227124,0.25,2,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1627410703,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_errno111_1626752402,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1625224444,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1625353753,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1625379697,0.25,2,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1625667742,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1625832716,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1625901292,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626023193,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626027400,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626159110,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626488862,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626635810,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626773018,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626933957,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626937894,0.25,2,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626954084,0.25,2,logistic_evidence,1,1,1,1,1.0
