dataset,fault,budget,seed,cases,top1,top3,top5,avg5,total_reduction,post_injection_reduction
RE2-TT,mem,0.05,2031,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2032,15,0.8,1.0,1.0,0.9600000000000001,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2033,15,0.8,1.0,1.0,0.9600000000000001,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2034,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.1,2026,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2027,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2028,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2029,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2030,15,0.8,1.0,1.0,0.9600000000000001,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2031,15,0.8,1.0,1.0,0.9600000000000001,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2032,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2033,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2034,15,0.8,1.0,1.0,0.9600000000000001,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.1,2035,15,0.8,1.0,1.0,0.9600000000000001,0.4417925340573969,0.9000031625287218
RE2-TT,mem,0.15,2026,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2027,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2028,15,0.8,1.0,1.0,0.9600000000000001,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2029,15,0.8,1.0,1.0,0.9600000000000001,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2030,15,0.8,1.0,1.0,0.9600000000000001,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2031,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2032,15,0.8,1.0,1.0,0.9600000000000001,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2033,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2034,15,0.8,1.0,1.0,0.9600000000000001,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.15,2035,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.41724867487532596,0.8500034342389152
RE2-TT,mem,0.2,2026,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2027,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2028,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2029,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2030,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2031,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2032,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2033,15,0.8,1.0,1.0,0.9600000000000001,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2034,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.2,2035,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3926942408233068,0.7999818767090242
RE2-TT,mem,0.25,2026,15,0.8,1.0,1.0,0.9600000000000001,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2027,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2028,15,0.8,1.0,1.0,0.9600000000000001,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2029,15,0.8,1.0,1.0,0.9600000000000001,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2030,15,0.8,1.0,1.0,0.9600000000000001,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2031,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2032,15,0.8,1.0,1.0,0.9600000000000001,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2033,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2034,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.25,2035,15,0.8,1.0,1.0,0.9600000000000001,0.36816122297294335,0.7500045009253458
RE2-TT,mem,0.35,2026,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2027,15,0.8,1.0,1.0,0.9600000000000001,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2028,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2029,15,0.8,1.0,1.0,0.9600000000000001,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2030,15,0.8,1.0,1.0,0.9600000000000001,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2031,15,0.8,1.0,1.0,0.9600000000000001,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2032,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2033,15,0.8,1.0,1.0,0.9600000000000001,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2034,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.35,2035,15,0.8,1.0,1.0,0.9600000000000001,0.3190852161785465,0.65002870441596
RE2-TT,mem,0.5,2026,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2027,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2028,15,0.8,1.0,1.0,0.9600000000000001,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2029,15,0.8,1.0,1.0,0.9600000000000001,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2030,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2031,15,0.8,1.0,1.0,0.9600000000000001,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2032,15,0.8,1.0,1.0,0.9600000000000001,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2033,15,0.8,1.0,1.0,0.9600000000000001,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2034,15,0.8,1.0,1.0,0.9600000000000001,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.5,2035,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24544398969983933,0.5000091381236504
RE2-TT,mem,0.75,2026,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2027,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2028,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2029,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2030,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2031,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2032,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2033,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2034,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,0.75,2035,15,0.8,1.0,1.0,0.9600000000000001,0.12271744049380082,0.24999549907465432
RE2-TT,mem,1.0,2026,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2027,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2028,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2029,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2030,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2031,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2032,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2033,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2034,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,mem,1.0,2035,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0
RE2-TT,socket,0.05,2026,15,0.6666666666666666,1.0,1.0,0.9333333333333333,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2028,15,0.8,1.0,1.0,0.9600000000000001,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2029,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2030,15,0.8,1.0,1.0,0.9600000000000001,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2031,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2032,15,0.8,1.0,1.0,0.9600000000000001,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2033,15,0.8,1.0,1.0,0.9600000000000001,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2034,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.05,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.49751549533223577,0.9499946754471509
RE2-TT,socket,0.1,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2029,15,0.6666666666666666,1.0,1.0,0.9333333333333333,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2030,15,0.8,1.0,1.0,0.9600000000000001,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2031,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2032,15,0.8,1.0,1.0,0.9600000000000001,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2033,15,0.8,1.0,1.0,0.9600000000000001,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.1,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.4713476707237047,0.900006901126177
RE2-TT,socket,0.15,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2029,15,0.8,1.0,1.0,0.9600000000000001,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2031,15,0.8,1.0,1.0,0.9600000000000001,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.15,2035,15,0.8,1.0,1.0,0.9600000000000001,0.44514211792908515,0.8499817941796582
RE2-TT,socket,0.2,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2029,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2031,15,0.8,1.0,1.0,0.9600000000000001,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.2,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.41898423211327857,0.8000161896643186
RE2-TT,socket,0.25,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2029,15,0.8,1.0,1.0,0.9600000000000001,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2031,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2033,15,0.8,1.0,1.0,0.9600000000000001,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.25,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39279865625035637,0.750030890542239
RE2-TT,socket,0.35,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2029,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2031,15,0.6666666666666666,1.0,1.0,0.9333333333333333,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.35,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.34042529432806906,0.6500189480453358
RE2-TT,socket,0.5,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2029,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2031,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2034,15,0.8,1.0,1.0,0.9600000000000001,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.5,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725
RE2-TT,socket,0.75,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2029,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2031,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,0.75,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.1309126580954117,0.24996910945776102
RE2-TT,socket,1.0,2026,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2029,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2030,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2031,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2032,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2034,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
RE2-TT,socket,1.0,2035,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0
